Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
122.0,0.0025,-0.004,0.1,60.0,3.40310930368916e-05,3.40039132758489e-05,1.0007993127385724,-2.64857110606037e-05,-2.64624240793145e-05,0.00013001487972281,0.00012990612342184
124.0,0.0025,-0.004,0.1,10.0,7.97939789006841e-20,7.97882344901884e-20,1.000071995708796,-1.3951590276398e-18,-1.39504158697118e-18,1.36884918190982e-17,1.36874907730771e-17
124.0,0.0025,-0.004,0.1,20.0,1.23815961168281e-12,1.23793446789031e-12,1.0001818705257344,-3.59336071872153e-12,-3.59266450233811e-12,3.82670463372074e-11,3.82611803753422e-11
124.0,0.0025,-0.004,0.1,30.0,1.50489529471833e-09,1.50445713446299e-09,1.0002912414354008,-2.64998903063487e-09,-2.64916018716986e-09,2.19318165975926e-08,2.19255265966387e-08
124.0,0.0025,-0.004,0.1,40.0,8.75365336103384e-08,8.75008278228201e-08,1.0004080622824574,-1.16450705059727e-07,-1.1639893874278e-07,7.87085807582463e-07,7.86741683966508e-07
124.0,0.0025,-0.004,0.1,50.0,1.26835220651501e-06,1.26765991709151e-06,1.000546116047503,-1.27838623704933e-06,-1.27762503318399e-06,8.0013155970961e-06,7.99653345993844e-06
124.0,0.0025,-0.004,0.1,60.0,8.50275522161398e-06,8.49675582981646e-06,1.00070608028731,-7.51281896950524e-06,-7.50692960890702e-06,4.08947388316765e-05,4.08634692997589e-05
126.0,0.0025,-0.004,0.1,10.0,1.38156546093605e-21,1.38147773842555e-21,1.000063499040238,-2.78029299601576e-20,-2.78008245250841e-20,3.51545023512652e-19,3.51520168593289e-19
126.0,0.0025,-0.004,0.1,20.0,8.01424523131614e-14,8.01286629045219e-14,1.0001720908366576,-2.18256188170375e-13,-2.18216497431352e-13,3.17826471121805e-12,3.17782354327266e-12
126.0,0.0025,-0.004,0.1,30.0,1.48109688485023e-10,1.48068577613819e-10,1.0002776475054094,-3.25064526591655e-10,-3.24966568998259e-10,2.87872250694872e-09,2.87800577967542e-09
126.0,0.0025,-0.004,0.1,40.0,1.30108691645391e-08,1.30057697156055e-08,1.0003920912829543,-2.0072402587157e-08,-2.00637951412715e-08,1.5133596081087e-07,1.51277731587007e-07
126.0,0.0025,-0.004,0.1,50.0,2.56651262391175e-07,2.56519384325122e-07,1.000514105654822,-2.7646875080178e-07,-2.76314114036478e-07,2.02817772289069e-06,2.02708782292439e-06
126.0,0.0025,-0.004,0.1,60.0,2.0796983831621e-06,2.07835474498609e-06,1.0006464912591324,-1.9961473320948e-06,-1.99472105706954e-06,1.24133802793318e-05,1.24047501401391e-05
128.0,0.0025,-0.004,0.1,10.0,3.52904155859101e-23,3.5288279577605e-23,1.0000605302477386,-6.98369168389792e-22,-6.98321070281529e-22,1.0621092200416e-20,1.06203745032539e-20
128.0,0.0025,-0.004,0.1,20.0,4.87827669881898e-15,4.87749284410138e-15,1.0001607085325708,-1.35894307705885e-14,-1.35871490785619e-14,2.48369409189374e-13,2.48333896592712e-13
128.0,0.0025,-0.004,0.1,30.0,1.79653328658264e-11,1.79605125225617e-11,1.0002683856186534,-3.19353429166389e-11,-3.19263230297817e-11,4.21865710000796e-10,4.21770722028267e-10
128.0,0.0025,-0.004,0.1,40.0,2.11932762701437e-09,2.11852303641989e-09,1.0003797884566976,-2.98558042998817e-09,-2.98437109965714e-09,3.01089261714929e-08,3.00984589306625e-08
128.0,0.0025,-0.004,0.1,50.0,4.98467906811966e-08,4.98222855651129e-08,1.0004918505003482,-6.37697773150746e-08,-6.37354236365392e-08,4.93868473226171e-07,4.93630371435419e-07
128.0,0.0025,-0.004,0.1,60.0,4.91785198135934e-07,4.91482411359462e-07,1.0006160683871361,-5.05456419469694e-07,-5.05113858040274e-07,3.62961903050643e-06,3.62735139488002e-06
130.0,0.0025,-0.004,0.1,10.0,-1.02845279575729e-25,-1.02832117603777e-25,1.0001279947574622,-1.89281331936183e-23,-1.89269633081615e-23,1.77330292401021e-22,1.77320009186585e-22
130.0,0.0025,-0.004,0.1,20.0,2.06551310429849e-16,2.06522147579957e-16,1.0001412093096733,-1.27982345006333e-15,-1.27962135419814e-15,1.63729482835515e-14,1.63706994246265e-14
130.0,0.0025,-0.004,0.1,30.0,1.79916782328007e-12,1.79871639491326e-12,1.0002509725091107,-3.89195306457689e-12,-3.89091771940175e-12,5.4603640131542e-11,5.45921265435651e-11
130.0,0.0025,-0.004,0.1,40.0,3.08718829604269e-10,3.08607820007203e-10,1.000359710901245,-5.04773459298313e-10,-5.04578900735052e-10,5.55240499515021e-09,5.55069245926466e-09
130.0,0.0025,-0.004,0.1,50.0,9.58047530793378e-09,9.57595969602749e-09,1.0004715571127731,-1.30846695600478e-08,-1.30779368150936e-08,1.17618285989409e-07,1.1756755567294e-07
130.0,0.0025,-0.004,0.1,60.0,1.19169470385986e-07,1.19098737230283e-07,1.0005939034900617,-1.20875971031269e-07,-1.20798413188868e-07,1.05807479100891e-06,1.0574728034389e-06
132.0,0.0025,-0.004,0.1,10.0,7.33063630786443e-26,7.33022676570423e-26,1.0000558703261564,-3.55468981467528e-25,-3.55448644404184e-25,2.20450713928305e-23,2.20437361315942e-23
132.0,0.0025,-0.004,0.1,20.0,1.25618988199607e-17,1.25602793414468e-17,1.0001289365045056,-8.49894606942216e-17,-8.49771709129309e-17,1.30313912624008e-15,1.30296480332558e-15
132.0,0.0025,-0.004,0.1,30.0,1.77560923287005e-13,1.77519946886412e-13,1.0002308270214795,-5.30583529787184e-13,-5.30450018396853e-13,7.11754501881071e-12,7.11605956803321e-12
132.0,0.0025,-0.004,0.1,40.0,4.78239100514885e-11,4.7807654904599e-11,1.0003400113835732,-8.44527800989331e-11,-8.44218537344973e-11,1.06154061288749e-09,1.06123819910595e-09
132.0,0.0025,-0.004,0.1,50.0,1.97419728102053e-09,1.9733021532504e-09,1.000453619213183,-2.52734847945172e-09,-2.52612367664645e-09,2.87957009609338e-08,2.87843325873655e-08
132.0,0.0025,-0.004,0.1,60.0,2.73113479404795e-08,2.72958628094054e-08,1.0005673068912395,-3.0196337199182e-08,-3.01778372040463e-08,2.95655277528887e-07,2.95503791334448e-07
134.0,0.0025,-0.004,0.1,10.0,2.10642092371052e-27,2.10630971200648e-27,1.0000527993121837,-1.00969615227411e-26,-1.00964181754841e-26,7.89033871635618e-25,7.8898956042776e-25
134.0,0.0025,-0.004,0.1,20.0,1.27795312325906e-18,1.27779138691277e-18,1.0001265749229074,-5.6939496697309e-18,-5.69318720179909e-18,1.36706284135722e-16,1.36688290357756e-16
134.0,0.0025,-0.004,0.1,30.0,2.32657491791012e-14,2.32605898062595e-14,1.0002218074814386,-5.93488015556824e-14,-5.93348546384449e-14,1.07159557064272e-12,1.07137153351998e-12
134.0,0.0025,-0.004,0.1,40.0,7.49205708813152e-12,7.48964356126237e-12,1.000322248562219,-1.45279348864212e-11,-1.45229198252483e-11,2.01525103302096e-10,2.01468532609917e-10
134.0,0.0025,-0.004,0.1,50.0,3.74729982275215e-10,3.74569017351855e-10,1.0004297336829886,-5.22326852118847e-10,-5.2208701800792e-10,6.67491791414827e-09,6.67248875850909e-09
134.0,0.0025,-0.004,0.1,60.0,6.50411139534033e-09,6.50059714485448e-09,1.0005406042564307,-7.35511881042084e-09,-7.35083261532051e-09,8.39528220520713e-08,8.39133240912893e-08
136.0,0.0025,-0.004,0.1,10.0,-3.08545061099465e-29,-3.0852783587639e-29,1.0000558303694902,-6.57066131233783e-28,-6.57032611440466e-28,1.21282716746506e-27,1.21282976707937e-27
136.0,0.0025,-0.004,0.1,20.0,3.84028152911154e-20,3.83989912922331e-20,1.0000995859201924,-5.87063092732243e-19,-5.869891843495e-19,8.57467204923054e-18,8.57365053853387e-18
136.0,0.0025,-0.004,0.1,30.0,2.51330452265246e-15,2.51278712125128e-15,1.0002059073754415,-7.11962612015849e-15,-7.1180701499313e-15,1.44243853376657e-13,1.44214414556669e-13
136.0,0.0025,-0.004,0.1,40.0,1.12288403568292e-12,1.12254483179361e-12,1.0003021740243263,-2.3770751583426e-12,-2.3763052541599e-12,3.71024099625075e-11,3.70919989123099e-11
136.0,0.0025,-0.004,0.1,50.0,7.16575972186761e-11,7.16286518524213e-11,1.0004041031836595,-1.17450785096408e-10,-1.17399351135936e-10,1.56020433571609e-09,1.55965228800117e-09
136.0,0.0025,-0.004,0.1,60.0,1.52905600415544e-09,1.52826791871962e-09,1.0005156723020663,-1.87950926834546e-09,-1.87846839181983e-09,2.34217656409816e-08,2.3411462453988e-08
138.0,0.0025,-0.004,0.1,10.0,-1.22676842741735e-30,-1.22670646956747e-30,1.0000505074778825,-2.1955498159067e-29,-2.19544644337944e-29,-4.51937769810265e-29,-4.51892531383223e-29
138.0,0.0025,-0.004,0.1,20.0,1.66120226072247e-21,1.66107700325897e-21,1.000075407379221,-4.54797653070634e-20,-4.54744943135771e-20,6.62962665703991e-19,6.6288935939927e-19
138.0,0.0025,-0.004,0.1,30.0,2.28541741470143e-16,2.28499585260794e-16,1.0001844914042224,-1.08355550631305e-15,-1.08333222674784e-15,1.83577974526577e-14,1.83542466877615e-14
138.0,0.0025,-0.004,0.1,40.0,1.78576838646421e-13,1.78526195429001e-13,1.0002836738737322,-4.18415612960825e-13,-4.18287042051733e-13,7.18781652847277e-12,7.18584427693701e-12
138.0,0.0025,-0.004,0.1,50.0,1.57261038762838e-11,1.57199914522798e-11,1.0003888312549378,-2.2539158697073e-11,-2.25298886113749e-11,3.89616651704959e-10,3.89478650625261e-10
138.0,0.0025,-0.004,0.1,60.0,3.51946912486178e-10,3.51774929701155e-10,1.0004889000622332,-4.51175103618123e-10,-4.50938967251216e-10,6.41091450625246e-09,6.40814980433334e-09
140.0,0.0025,-0.004,0.1,10.0,-1.79094199779692e-31,-1.79085019988498e-31,1.0000512594029058,-1.19631395848586e-30,-1.19625437129336e-30,-5.28180147441315e-29,-5.28154032533338e-29
140.0,0.0025,-0.004,0.1,20.0,8.19677147716069e-22,8.19592411019378e-22,1.000103388825411,-2.65191812409637e-21,-2.65163544510326e-21,1.41087831316467e-19,1.41071790635829e-19
140.0,0.0025,-0.004,0.1,30.0,2.3862321142482e-17,2.38582561949877e-17,1.0001703790696637,-1.35688551096082e-16,-1.35662372709003e-16,2.46387899845056e-15,2.46342478023565e-15
140.0,0.0025,-0.004,0.1,40.0,3.37829490322856e-14,3.37737217351176e-14,1.000273209367933,-6.7041039903378e-14,-6.70217225725697e-14,1.51346500105718e-12,1.51305572340049e-12
140.0,0.0025,-0.004,0.1,50.0,3.12724830228206e-12,3.12609829503999e-12,1.0003678730268637,-4.5103291932145e-12,-4.50858182485059e-12,9.16672282546688e-11,9.16350928286821e-11
140.0,0.0025,-0.004,0.1,60.0,8.16365984076945e-11,8.15989454437982e-11,1.0004614393444855,-1.1886308217819e-10,-1.18803692833585e-10,1.77318901516944e-09,1.77243651455808e-09
142.0,0.0025,-0.004,0.1,10.0,4.05394065437338e-33,4.0537336914463e-33,1.0000510548898456,-3.27492864387925e-32,-3.27475768852936e-32,3.43632052205525e-30,3.4361719029579e-30
142.0,0.0025,-0.004,0.1,20.0,1.56725633446378e-23,1.56713325001104e-23,1.000078541153242,-3.71679278891961e-22,-3.71640733905338e-22,7.34684576468882e-21,7.34610888458547e-21
142.0,0.0025,-0.004,0.1,30.0,6.09227167717897e-18,6.09121077524381e-18,1.0001741693030015,-1.29817278070279e-17,-1.29793908317165e-17,5.48279343577704e-16,5.48178460430187e-16
142.0,0.0025,-0.004,0.1,40.0,5.63160129036034e-15,5.63015776736242e-15,1.0002563912162972,-1.08006839504635e-14,-1.07977817110226e-14,2.96596793044203e-13,2.9651889477685e-13
142.0,0.0025,-0.004,0.1,50.0,5.50491040939965e-13,5.50303256517749e-13,1.0003412380719028,-1.1807786941327e-12,-1.18034062669598e-12,2.0334695507679e-11,2.0327837824083e-11
142.0,0.0025,-0.004,0.1,60.0,2.19670464739542e-11,2.19572204919297e-11,1.0004475057317985,-2.61806283588466e-11,-2.61682930255336e-11,5.28236345114805e-10,5.28013503867183e-10
144.0,0.0025,-0.004,0.1,10.0,2.35848106710762e-34,2.35835572840663e-34,1.0000531466476752,-1.16975482554945e-33,-1.16969194515257e-33,2.18488247315333e-31,2.1847922961392e-31
144.0,0.0025,-0.004,0.1,20.0,1.87312139707632e-24,1.87296429722222e-24,1.0000838776555074,-3.01852287359687e-23,-3.01822506795916e-23,8.15372429441193e-22,8.15293974873613e-22
144.0,0.0025,-0.004,0.1,30.0,4.70313156001211e-19,4.70240031986287e-19,1.000155503593803,-2.58078861266825e-18,-2.58034659583979e-18,6.30957246400426e-17,6.30849363528405e-17
144.0,0.0025,-0.004,0.1,40.0,7.10166218394763e-16,7.09999623324962e-16,1.0002346410678653,-2.49538888447187e-15,-2.49474477642438e-15,5.0649609503175e-14,5.06370540456152e-14
144.0,0.0025,-0.004,0.1,50.0,1.40508570235951e-13,1.40462045629123e-13,1.000331225468201,-2.17071188906727e-13,-2.16995202134526e-13,5.58627665650612e-12,5.5844176444095e-12
144.0,0.0025,-0.004,0.1,60.0,5.33779029987843e-12,5.33552287684252e-12,1.0004249673533874,-6.03119556428561e-12,-6.02851653316141e-12,1.48214028131524e-10,1.48152562627978e-10
146.0,0.0025,-0.004,0.1,10.0,-6.32032005945055e-36,-6.31996214582861e-36,1.0000566322414093,-1.11431696567616e-34,-1.11425644580214e-34,-9.08443249900622e-34,-9.08393003546954e-34
146.0,0.0025,-0.004,0.1,20.0,-2.95051221911278e-25,-2.95019517740919e-25,1.0001074646538701,-3.86494397288518e-24,-3.86457777262903e-24,1.38477340274012e-23,1.38473506920383e-23
146.0,0.0025,-0.004,0.1,30.0,3.81019702620124e-20,3.80970458129224e-20,1.0001292606548597,-4.22022732656939e-19,-4.21954331467157e-19,8.53289383763267e-18,8.53154197514428e-18
146.0,0.0025,-0.004,0.1,40.0,1.50738192736739e-16,1.507039988461e-16,1.0002268943817072,-4.26374796434389e-16,-4.26270135683587e-16,1.17174870774919e-14,1.17146622847638e-14
146.0,0.0025,-0.004,0.1,50.0,2.87199491472876e-14,2.87109535660602e-14,1.0003133153068813,-5.34463834418454e-14,-5.34286281262893e-14,1.33855633198054e-12,1.33812522649219e-12
146.0,0.0025,-0.004,0.1,60.0,1.13899750433337e-12,1.13854504778312e-12,1.0003973989005803,-1.92774674451808e-12,-1.92692319053275e-12,3.87671574440551e-11,3.87517070342944e-11
148.0,0.0025,-0.004,0.1,10.0,-2.21379994268543e-36,-2.21367715992887e-36,1.0000554655208007,-9.94411584353721e-36,-9.94357064420555e-36,-1.55612280986649e-33,-1.55606276435851e-33
148.0,0.0025,-0.004,0.1,20.0,6.5918106411856e-26,6.59123939115484e-26,1.0000866680751312,-2.50070474992852e-25,-2.50048022403647e-25,2.20382111698626e-23,2.20362182707299e-23
