Spot,rate,borrow,vol,maturity,American Price,European Price,AM/EU,Delta_am,Delta_eu,Vega_am,Vega_eu
74.0,0.0025,-0.004,0.1,60.0,25.9999999783326,25.8699841445162,1.0050257407615752,-1.00000000015874,-1.0009528283743,3.5527136788005e-15,4.36601723663443e-08
76.0,0.0025,-0.004,0.1,10.0,23.9999999803707,23.9780154076239,1.000916863734261,-1.00000000014173,-1.00015874275703,0.0,3.5527136788005e-15
76.0,0.0025,-0.004,0.1,15.0,23.999999978016,23.9670227623164,1.0013759412684102,-1.00000000015873,-1.00023812358502,0.0,-7.105427357601e-15
76.0,0.0025,-0.004,0.1,20.0,23.9999999780159,23.9560298841956,1.0018354499486288,-1.00000000015873,-1.00031751071334,0.0,-2.48689957516035e-14
76.0,0.0025,-0.004,0.1,30.0,23.9999999780157,23.934043429313,1.0027557628905244,-1.00000000015873,-1.00047630387143,3.5527136788005e-15,1.30597754832706e-11
76.0,0.0025,-0.004,0.1,40.0,23.9999999780155,23.9120560426487,1.0036778073457986,-1.00000000015874,-1.00063512199031,-3.5527136788005e-15,1.53536916513985e-09
76.0,0.0025,-0.004,0.1,50.0,23.9999999780153,23.8900677267714,1.0046015880951527,-1.00000000015873,-1.00079395958578,3.5527136788005e-15,4.12653307080291e-08
76.0,0.0025,-0.004,0.1,60.0,23.9999999780151,23.8680785142996,1.0055271086709583,-1.00000000015874,-1.00095276133347,0.0,4.06854930190548e-07
78.0,0.0025,-0.004,0.1,10.0,21.9999999800873,21.9776979221099,1.0010147586001246,-1.00000000014172,-1.00015874275704,3.5527136788005e-15,-1.06581410364015e-14
78.0,0.0025,-0.004,0.1,15.0,21.9999999776986,21.9665465151464,1.0015229277177973,-1.00000000015873,-1.000238123585,-3.5527136788005e-15,1.06581410364015e-14
78.0,0.0025,-0.004,0.1,20.0,21.9999999776985,21.9553948627689,1.0020316243551255,-1.00000000015873,-1.00031751071331,-3.5527136788005e-15,1.91846538655227e-13
78.0,0.0025,-0.004,0.1,30.0,21.9999999776983,21.9330908215825,1.0030506031575797,-1.00000000015873,-1.00047630382593,3.5527136788005e-15,3.55644402816324e-10
78.0,0.0025,-0.004,0.1,40.0,21.9999999776981,21.9107858000249,1.004071701420818,-1.00000000015873,-1.00063511772272,-3.5527136788005e-15,2.63774850850496e-08
78.0,0.0025,-0.004,0.1,50.0,21.9999999776979,21.8884798397919,1.005094923846802,-1.00000000015873,-1.00079388178509,-7.105427357601e-15,4.47491739663519e-07
78.0,0.0025,-0.004,0.1,60.0,21.9999999776977,21.8661732761351,1.006120261642153,-1.00000000015874,-1.00095204460807,-3.5527136788005e-15,3.33041684541513e-06
80.0,0.0025,-0.004,0.1,10.0,19.9999999798038,19.9773804365958,1.0011322577191633,-1.00000000014173,-1.00015874275702,3.5527136788005e-15,0.0
80.0,0.0025,-0.004,0.1,15.0,19.9999999773811,19.9660702679763,1.0016993684260054,-1.00000000015873,-1.00023812358501,0.0,4.2632564145606e-14
80.0,0.0025,-0.004,0.1,20.0,19.999999977381,19.9547598413426,1.0022671350794548,-1.00000000015873,-1.00031751071157,0.0,1.03916875104915e-11
80.0,0.0025,-0.004,0.1,30.0,19.9999999773808,19.9321382143609,1.0034046403998444,-1.00000000015873,-1.00047630250097,0.0,8.42182501514799e-09
80.0,0.0025,-0.004,0.1,40.0,19.9999999773806,19.9095155914814,1.0045447808854733,-1.00000000015873,-1.00063504762427,-3.5527136788005e-15,3.61719092012436e-07
80.0,0.0025,-0.004,0.1,50.0,19.9999999773804,19.8868924793907,1.0056875400773106,-1.00000000015874,-1.00079288374014,-3.5527136788005e-15,4.15452680968542e-06
80.0,0.0025,-0.004,0.1,60.0,19.9999999773802,19.864271860909,1.00683277582091,-1.00000000015874,-1.00094670474663,3.5527136788005e-15,2.3596116403013e-05
82.0,0.0025,-0.004,0.1,10.0,17.9999999795203,17.9770629510817,1.0012759052188345,-1.00000000014173,-1.00015874275703,0.0,3.5527136788005e-15
82.0,0.0025,-0.004,0.1,15.0,17.9999999770636,17.9655940208064,1.001915102624347,-1.00000000015873,-1.00023812358441,0.0,3.76232378584973e-12
82.0,0.0025,-0.004,0.1,20.0,17.9999999770635,17.9541248199419,1.0025551319032073,-1.00000000015873,-1.00031751061806,3.5527136788005e-15,5.63371571615789e-10
82.0,0.0025,-0.004,0.1,30.0,17.9999999770633,17.9311856216459,1.0038376913199947,-1.00000000015873,-1.00047626360997,0.0,1.65848497601928e-07
82.0,0.0025,-0.004,0.1,40.0,17.9999999770631,17.9082459328041,1.0051235640052791,-1.00000000015873,-1.00063394808563,0.0,4.12793998449956e-06
82.0,0.0025,-0.004,0.1,50.0,17.9999999770629,17.8853109251439,1.0064124717987297,-1.00000000015873,-1.00078385136802,0.0,3.26786905020526e-05
82.0,0.0025,-0.004,0.1,60.0,17.9999999770627,17.8623998935531,1.0077033368600858,-1.00000000015874,-1.0009075587486,0.0,0.000137800017743217
84.0,0.0025,-0.004,0.1,10.0,15.9999999792369,15.9767454655677,1.0014555225730621,-1.00000000014173,-1.00015874275701,-1.77635683940025e-15,2.20268248085631e-13
84.0,0.0025,-0.004,0.1,15.0,15.9999999767462,15.9651177736512,1.0021849010818178,-1.00000000015873,-1.00023812353071,1.77635683940025e-15,3.28046922959402e-10
84.0,0.0025,-0.004,0.1,20.0,15.9999999767461,15.9534898001691,1.0029153606614967,-1.00000000015873,-1.0003175058121,0.0,2.25460166092262e-08
84.0,0.0025,-0.004,0.1,30.0,15.9999999767459,15.9302333845874,1.0043795084776346,-1.00000000015873,-1.0004754563975,1.77635683940025e-15,2.69464062974123e-06
84.0,0.0025,-0.004,0.1,40.0,15.9999999767457,15.9069836909018,1.0058475124920825,-1.00000000015873,-1.00062137370891,-1.77635683940025e-15,3.85004099534569e-05
84.0,0.0025,-0.004,0.1,50.0,15.9999999767455,15.8837810548714,1.007316829756883,-1.00000000015873,-1.00071798522797,3.5527136788005e-15,0.00020936124403903
84.0,0.0025,-0.004,0.1,60.0,15.9999999767452,15.8607222638189,1.0087812970058758,-1.00000000015873,-1.00068619062686,0.0,0.000673555665196446
86.0,0.0025,-0.004,0.1,10.0,13.9999999789534,13.9764279800551,1.001686553884293,-1.00000000014173,-1.00015874274934,0.0,4.13908907148652e-11
86.0,0.0025,-0.004,0.1,15.0,13.9999999764287,13.9646415279968,1.0025319982873182,-1.00000000015873,-1.00023811860857,0.0,2.03799448428299e-08
86.0,0.0025,-0.004,0.1,20.0,13.9999999764286,13.952854859701,1.003378886772754,-1.00000000015873,-1.00031730165944,0.0,6.86706203012477e-07
86.0,0.0025,-0.004,0.1,30.0,13.9999999764284,13.9292879586726,1.0050764990978434,-1.00000000015873,-1.00046268728442,0.0,3.38248354694315e-05
